Timestep,PopulationSize,AverageSpeed,AverageGeneration,AverageMetabolism,AverageVision
0,10,1.9,0.0,1.0703624027201148,2.8
1,10,1.9,0.0
2,10,1.9,0.0
3,10,1.9,0.0
4,10,1.9,0.0
5,10,1.9,0.0
6,11,2.090909090909091,0.09090909090909091
7,11,2.090909090909091,0.09090909090909091
8,12,1.9166666666666667,0.16666666666666666
9,12,1.9166666666666667,0.16666666666666666
10,10,2.1,0.2
11,10,2.1,0.2
12,10,2.1,0.2
13,10,2.1,0.2
14,10,2.1,0.2
15,9,2.2222222222222223,0.2222222222222222
16,9,2.2222222222222223,0.2222222222222222
17,10,2.4,0.3
18,10,2.4,0.3
19,9,2.6666666666666665,0.2222222222222222
20,9,2.5555555555555554,0.2222222222222222
21,10,2.5,0.3
22,11,2.727272727272727,0.36363636363636365
23,12,2.75,0.4166666666666667
24,13,2.8461538461538463,0.46153846153846156
25,14,2.857142857142857,0.5
26,14,2.857142857142857,0.5
27,14,2.857142857142857,0.5
28,14,2.857142857142857,0.5
29,13,2.8461538461538463,0.46153846153846156
30,14,2.7857142857142856,0.5
31,15,2.6,0.5333333333333333
32,14,2.5,0.5
33,15,2.533333333333333,0.6
34,16,2.388565680532477,0.6875
35,15,2.3478033925679753,0.7333333333333333
36,16,2.388565680532477,0.8125
37,18,2.623169493806646,0.8888888888888888
38,18,2.623169493806646,0.8888888888888888
39,15,2.8811367259013085,0.9333333333333333
40,15,2.9478033925679754,1.0
41,15,2.9478033925679754,1.0
42,15,2.8811367259013085,1.1333333333333333
43,16,2.9646313610649537,1.25
44,15,2.9622734518026173,1.2
45,16,2.9646313610649537,1.25
46,16,2.9646313610649537,1.25
47,15,2.9622734518026173,1.2
48,15,3.0956067851359506,1.2666666666666666
49,15,3.0956067851359506,1.2666666666666666
50,14,3.10243584121709,1.2142857142857142
51,15,3.1622734518026174,1.2
52,12,3.1666666666666665,1.0
53,14,3.2142857142857144,1.1428571428571428
54,14,3.2142857142857144,1.1428571428571428
55,13,3.230769230769231,1.0769230769230769
56,13,3.230769230769231,1.0769230769230769
57,13,3.230769230769231,1.0769230769230769
58,14,3.2142857142857144,1.1428571428571428
59,14,3.2142857142857144,1.1428571428571428
60,14,3.3341720828071684,1.2857142857142858
61,14,3.3341720828071684,1.2857142857142858
62,13,3.2060314737923354,1.2307692307692308
63,13,3.2060314737923354,1.1538461538461537
64,13,3.2060314737923354,1.1538461538461537
65,13,3.2060314737923354,1.1538461538461537
66,13,3.2060314737923354,1.1538461538461537
67,12,3.1398674299416967,1.1666666666666667
68,14,2.977029225664311,1.2857142857142858
69,14,2.977029225664311,1.2857142857142858
70,14,2.762743511378597,1.2857142857142858
71,14,2.762743511378597,1.2857142857142858
72,14,2.762743511378597,1.2857142857142858
73,14,2.762743511378597,1.3571428571428572
74,16,2.8549005724562724,1.375
75,16,2.8549005724562724,1.375
76,16,2.8549005724562724,1.375
77,17,2.863435832900021,1.5294117647058822
78,18,2.908712128811151,1.6111111111111112
79,17,2.903342254035336,1.588235294117647
80,18,2.908712128811151,1.7222222222222223
